Loan_ID,Date_Key,Customer_ID,Branch_ID,Employee_ID,Loan_Product_ID,Location_ID,Loan_Status_ID,Payment_Method_ID,Loan_Amount,Interest_Rate,Loan_Term_Months,Monthly_EMI,Processing_Fee,Insurance_Fee,Annual_Income,Credit_Score,Debt_To_Income_Ratio,Loan_To_Value,Collateral_Value,Outstanding_Balance,Total_Interest,Total_Repayment,Paid_Amount,Late_Fee,Days_Past_Due,Risk_Score,Default_Flag,Approval_Time_Days
LN048457,20260527,CUST23441,BR026,EMP0087,LP039,LOC055,1,4,5000000,15.87,360,66713.97,50000.0,12500.0,2903655,641,10.48,61.42,8140670.79,16474327.01,19017029.56,24017029.56,7542702.54,314,22,21,0,11
LN048458,20190319,CUST16030,BR238,EMP0973,LP033,LOC052,4,2,3031946.18,13.57,12,271616.66,30319.46,7579.87,633806,775,47.34,71.38,4247613.03,1274266.12,227453.68,3259399.86,1985133.74,606,27,3,0,15
LN048459,20190601,CUST20819,BR174,EMP0911,LP029,LOC009,1,3,5000000,15.26,48,139813.61,50000.0,12500.0,1572710,539,45.03,67.32,7427213.31,3267997.08,1711053.26,6711053.26,3443056.17,979,26,67,0,1
LN048460,20211201,CUST32008,BR039,EMP0953,LP010,LOC031,3,5,650014.82,12.44,240,7357.61,6500.15,1625.04,1938797,804,18.36,80.48,807672.49,741956.44,1115810.62,1765825.43,1023868.99,4401,10,0,0,8
LN048461,20221019,CUST10561,BR022,EMP0333,LP008,LOC054,4,5,4280503.17,15.15,36,148699.67,42805.03,10701.26,1055944,632,57.79,48.34,8854992.08,1313288.06,1072684.9,5353188.07,4039900.0,1499,6,41,0,12
LN048462,20230222,CUST06395,BR181,EMP0760,LP025,LOC009,3,1,503683.98,9.02,12,44052.58,5036.84,1259.21,683862,356,39.71,40.11,1255756.61,441826.16,24946.97,528630.95,86804.79,1081,7,100,0,1
LN048463,20261022,CUST40644,BR230,EMP0941,LP018,LOC060,1,4,5000000,9.08,240,45243.87,50000.0,12500.0,2599557,675,59.42,47.82,10455876.2,359625.85,5858529.65,10858529.65,10498903.8,3963,7,30,0,8
LN048464,20260726,CUST23140,BR247,EMP0725,LP039,LOC084,1,1,5000000,12.1,180,60330.46,50000.0,12500.0,1439508,383,57.5,44.05,11350737.8,9305947.74,5859482.03,10859482.03,1553534.29,2554,26,100,0,4
LN048465,20250123,CUST48580,BR102,EMP0743,LP005,LOC023,5,4,4504580.05,15.92,120,75233.2,45045.8,11261.45,1764943,399,10.12,48.18,9349481.22,253351.35,4523404.33,9027984.38,8774633.03,2787,19,80,0,7
LN048466,20190909,CUST38502,BR001,EMP0888,LP011,LOC014,1,1,5000000,15.06,60,119107.18,50000.0,12500.0,2317210,538,30.68,58.07,8610297.92,7024557.98,2146430.93,7146430.93,121872.95,3092,6,54,0,7
LN048467,20210109,CUST44062,BR076,EMP0764,LP006,LOC094,1,1,1459347.38,17.9,120,26201.4,14593.47,3648.37,1585493,741,63.28,88.55,1648048.99,2465153.78,1684820.73,3144168.11,679014.33,148,18,23,0,7
LN048468,20250604,CUST02334,BR168,EMP0292,LP009,LOC037,1,5,5000000,12.24,84,88906.69,50000.0,12500.0,2805928,580,27.51,85.96,5816658.91,2517654.97,2468161.8,7468161.8,4950506.83,1515,3,41,0,12
LN048469,20210129,CUST45013,BR050,EMP0799,LP038,LOC098,3,1,5000000,12.95,180,63097.7,50000.0,12500.0,2739425,878,30.23,59.92,8344459.28,7980396.32,6357585.68,11357585.68,3377189.35,1026,24,0,0,1
LN048470,20191018,CUST15730,BR046,EMP0783,LP006,LOC008,4,2,4073558.35,9.09,240,36886.98,40735.58,10183.9,1005391,406,43.6,74.36,5478158.09,5385653.27,4779316.79,8852875.14,3467221.87,4608,29,99,0,9
LN048471,20220116,CUST21495,BR238,EMP0846,LP034,LOC026,4,5,5000000,8.81,84,79964.1,50000.0,12500.0,2108241,886,45.64,75.78,6598046.98,55240.34,1716984.48,6716984.48,6661744.13,901,13,0,0,1
LN048472,20190427,CUST48613,BR092,EMP0337,LP018,LOC031,1,5,3723058.93,7.87,60,75258.79,37230.59,9307.65,817385,593,60.48,83.36,4466241.51,1190954.84,792468.47,4515527.4,3324572.56,1531,3,51,0,9
LN048473,20231220,CUST13739,BR005,EMP0804,LP036,LOC056,1,5,1449073.46,13.89,60,33634.82,14490.73,3622.68,2509944,372,47.32,93.51,1549645.45,1287332.77,569015.97,2018089.43,730756.66,3258,29,100,0,9
LN048474,20230716,CUST13676,BR121,EMP0396,LP007,LOC094,1,4,4042719.92,8.06,24,182951.92,40427.2,10106.8,1657953,469,48.45,54.38,7434203.61,1665440.41,348126.18,4390846.1,2725405.69,3743,6,80,0,8
LN048475,20210102,CUST13399,BR127,EMP0655,LP025,LOC071,1,3,5000000,8.3,48,122769.94,50000.0,12500.0,2676793,712,51.99,77.12,6483402.49,184230.49,892957.08,5892957.08,5708726.59,4794,23,23,0,13
LN048476,20230224,CUST45248,BR185,EMP0613,LP009,LOC003,1,1,5000000,12.45,240,56630.88,50000.0,12500.0,2021406,560,30.41,74.79,6685385.75,2598603.87,8591412.32,13591412.32,10992808.45,2329,27,45,0,15
LN048477,20210813,CUST22320,BR122,EMP0977,LP001,LOC058,4,3,4094190.58,9.85,48,103544.57,40941.91,10235.48,2316872,406,25.0,68.61,5967337.97,1016465.24,875948.65,4970139.23,3953673.99,649,29,82,0,8
LN048478,20221214,CUST14635,BR154,EMP0295,LP009,LOC080,3,3,5000000,7.81,60,100927.93,50000.0,12500.0,2268164,402,36.78,92.89,5382710.73,1959508.74,1055675.63,6055675.63,4096166.89,2381,24,90,0,6
LN048479,20241002,CUST48895,BR127,EMP0550,LP014,LOC020,1,2,359147.63,9.38,84,5847.86,3591.48,897.87,1225650,344,24.24,78.03,460268.66,129914.31,132072.22,491219.85,361305.54,268,22,98,0,14
LN048480,20240821,CUST40284,BR088,EMP0451,LP029,LOC069,6,2,4226212.03,12.08,240,46770.16,42262.12,10565.53,1745627,341,52.74,63.23,6683871.64,887562.27,6998626.22,11224838.26,10337275.99,4247,238,100,1,3
LN048481,20260520,CUST20544,BR034,EMP0807,LP015,LOC051,6,3,467628.59,16.13,120,7871.32,4676.29,1169.07,293222,341,46.92,71.29,655952.58,105009.48,476929.72,944558.31,839548.84,11810,131,100,1,9
LN048482,20250218,CUST43183,BR117,EMP0478,LP012,LOC038,2,1,1550019.36,10.24,24,71697.35,15500.19,3875.05,824365,759,54.28,45.81,3383582.98,1441605.84,170717.02,1720736.39,279130.54,4839,1,14,0,15
LN048483,20201015,CUST07864,BR215,EMP0865,LP017,LOC081,4,2,5000000,8.18,180,48303.62,50000.0,12500.0,1116256,329,16.66,74.81,6683598.45,2402944.82,3694651.74,8694651.74,6291706.92,2519,20,100,0,13
LN048484,20210420,CUST17403,BR163,EMP0372,LP004,LOC001,1,3,3733501.3,8.45,48,91936.36,37335.01,9333.75,1332338,796,23.17,75.67,4933925.33,823642.78,679444.21,4412945.51,3589302.72,1515,11,0,0,6
LN048485,20230728,CUST04808,BR032,EMP0134,LP033,LOC071,1,5,4362377.53,10.74,24,202794.8,43623.78,10905.94,977584,795,33.34,57.51,7585424.32,1486751.92,504697.66,4867075.19,3380323.26,777,19,0,0,6
LN048486,20230827,CUST05126,BR146,EMP0870,LP040,LOC056,4,5,1103005.16,17.45,24,54773.87,11030.05,2757.51,857894,815,42.99,90.82,1214495.88,584548.91,211567.67,1314572.83,730023.91,2438,16,0,0,12
LN048487,20191121,CUST26922,BR062,EMP0010,LP007,LOC099,1,3,1784140.15,13.38,240,21387.39,17841.4,4460.35,693308,361,18.02,85.75,2080629.91,465106.13,3348833.83,5132973.97,4667867.85,3389,27,98,0,1
LN048488,20200109,CUST38363,BR143,EMP0675,LP001,LOC007,4,4,5000000,15.56,12,452613.86,50000.0,12500.0,2836869,677,27.63,81.89,6105751.62,3629749.16,431366.29,5431366.29,1801617.13,358,4,15,0,1
LN048489,20240626,CUST36231,BR136,EMP0833,LP035,LOC052,3,1,5000000,9.74,24,230125.08,50000.0,12500.0,2421286,607,44.88,42.74,11698642.96,913431.84,523001.9,5523001.9,4609570.06,2261,25,43,0,2
LN048490,20240526,CUST07460,BR100,EMP0573,LP025,LOC083,4,4,5000000,10.79,360,46824.47,50000.0,12500.0,2773776,589,24.71,47.87,10444955.09,3586026.43,11856810.56,16856810.56,13270784.13,4865,11,42,0,6
LN048491,20250305,CUST48291,BR250,EMP0675,LP008,LOC025,6,2,3197814.66,14.89,240,41848.81,31978.15,7994.54,1829091,439,58.95,80.0,3997268.33,114067.51,6845900.82,10043715.49,9929647.97,12329,115,94,1,15
LN048492,20211226,CUST39488,BR168,EMP0380,LP012,LOC080,4,2,1425500.68,9.88,240,13643.25,14255.01,3563.75,396372,527,18.86,74.79,1906004.39,1135460.34,1848878.77,3274379.45,2138919.11,1556,3,50,0,7
LN048493,20260418,CUST42109,BR144,EMP0811,LP033,LOC035,1,2,2233981.87,15.84,36,78363.82,22339.82,5584.95,1296999,321,16.75,72.35,3087742.73,1763146.94,587115.69,2821097.55,1057950.61,4809,24,100,0,15
LN048494,20260316,CUST33022,BR099,EMP0579,LP009,LOC019,1,5,3794794.17,17.58,120,67353.84,37947.94,9486.99,2190313,797,43.63,74.41,5099844.33,2443527.51,4287666.56,8082460.72,5638933.21,4552,28,1,0,6
LN048495,20250107,CUST27903,BR142,EMP0457,LP009,LOC052,2,5,2719413.75,14.13,240,34073.54,27194.14,6798.53,2437428,689,15.61,73.45,3702401.29,3792086.76,5458235.28,8177649.03,4385562.27,123,1,15,0,10
LN048496,20260108,CUST05524,BR165,EMP0396,LP003,LOC002,1,2,4099441.72,15.21,240,54618.19,40994.42,10248.6,1178084,775,44.43,57.94,7075322.27,10548100.25,9008922.74,13108364.47,2560264.22,3460,25,6,0,11
LN048497,20201209,CUST05405,BR099,EMP0527,LP010,LOC006,4,4,2208846.78,17.71,180,35111.83,22088.47,5522.12,940375,441,63.21,80.83,2732706.64,4894379.06,4111282.39,6320129.17,1425750.11,3878,4,94,0,7
LN048498,20260405,CUST02458,BR032,EMP0752,LP014,LOC092,4,5,5000000,13.09,120,74921.03,50000.0,12500.0,2448352,486,40.79,77.74,6431695.39,5331518.13,3990523.07,8990523.07,3659004.94,4974,7,76,0,14
LN048499,20230513,CUST39664,BR151,EMP0559,LP016,LOC004,1,3,5000000,12.46,24,236442.88,50000.0,12500.0,2791466,342,42.77,89.75,5571030.64,1811003.3,674629.17,5674629.17,3863625.87,4196,28,100,0,4
LN048500,20231003,CUST49089,BR188,EMP0019,LP036,LOC039,1,5,4790355.26,9.83,84,79105.43,47903.55,11975.89,1123931,680,54.31,56.73,8444130.55,4189263.48,1854500.55,6644855.82,2455592.34,2006,21,33,0,13
LN048501,20191002,CUST04193,BR178,EMP0152,LP035,LOC093,5,4,4847658.98,16.08,48,137582.72,48476.59,12119.15,1786971,702,42.25,88.48,5478818.92,3524001.38,1756311.44,6603970.42,3079969.04,477,23,17,0,13
LN048502,20230611,CUST36659,BR185,EMP0878,LP020,LOC091,3,5,1482817.4,12.73,180,18498.57,14828.17,3707.04,1123834,302,32.52,68.58,2162171.77,2433790.88,1846924.99,3329742.39,895951.51,2017,30,100,0,15
LN048503,20191220,CUST39439,BR055,EMP0012,LP024,LOC049,5,5,2895051.86,9.6,12,253982.78,28950.52,7237.63,1724177,613,48.95,82.18,3522818.03,2802737.62,152741.53,3047793.39,245055.78,4230,27,49,0,5
LN048504,20191021,CUST20685,BR158,EMP0162,LP015,LOC055,4,4,520184.96,7.86,48,12665.08,5201.85,1300.46,375763,859,48.74,78.17,665453.44,524012.96,87738.79,607923.75,83910.78,271,23,0,0,9
LN048505,20240530,CUST08302,BR137,EMP0363,LP032,LOC055,4,4,4541446.57,13.78,12,407293.44,45414.47,11353.62,1076152,390,39.28,48.57,9350312.06,2554115.76,346074.74,4887521.3,2333405.55,3562,15,98,0,1
LN048506,20251124,CUST25336,BR216,EMP0570,LP023,LOC057,3,1,5000000,11.71,60,110490.89,50000.0,12500.0,1881862,534,20.62,50.4,9920634.92,2408320.45,1629453.68,6629453.68,4221133.23,3866,30,48,0,12
LN048507,20200326,CUST19671,BR161,EMP0939,LP028,LOC053,1,5,3787817.14,15.6,12,342955.32,37878.17,9469.54,1068438,809,33.84,43.45,8717645.9,2028893.49,327646.68,4115463.83,2086570.34,4524,10,0,0,15
LN048508,20211203,CUST04564,BR086,EMP0851,LP013,LOC044,4,3,545921.27,10.09,240,5300.85,5459.21,1364.8,492766,709,39.86,90.74,601632.43,504932.12,726283.32,1272204.59,767272.47,649,9,20,0,7
LN048509,20230412,CUST06322,BR069,EMP0762,LP035,LOC074,1,3,5000000,16.36,36,176675.12,50000.0,12500.0,2446048,397,12.73,85.64,5838393.27,3993090.9,1360304.37,6360304.37,2367213.46,4709,3,86,0,12
LN048510,20200314,CUST27907,BR216,EMP0914,LP034,LOC096,6,4,1468048.1,17.71,120,26178.59,14680.48,3670.12,1028197,426,51.11,58.13,2525456.9,458976.3,1673382.29,3141430.39,2682454.09,7727,306,92,1,14
LN048511,20221004,CUST15936,BR109,EMP0239,LP029,LOC056,4,4,3034104.76,11.67,12,269108.36,30341.05,7585.26,1179462,673,54.01,80.77,3756474.88,2634135.32,195195.57,3229300.33,595165.02,758,25,31,0,2
LN048512,20240226,CUST32512,BR101,EMP0958,LP022,LOC043,4,1,5000000,11.01,24,233062.41,50000.0,12500.0,2471917,810,29.82,55.8,8960573.48,3872670.15,593497.73,5593497.73,1720827.58,1742,3,0,0,12
LN048513,20190403,CUST20081,BR221,EMP0573,LP004,LOC005,1,2,4209953.67,13.31,24,200762.43,42099.54,10524.88,2046435,834,64.85,71.89,5856104.71,1626738.8,608344.55,4818298.23,3191559.43,4999,29,0,0,5
LN048514,20190309,CUST07927,BR082,EMP0295,LP006,LOC075,1,5,5000000,11.55,84,87064.94,50000.0,12500.0,2384183,610,23.83,92.0,5434782.61,2124164.44,2313454.58,7313454.58,5189290.15,1791,18,35,0,13
LN048515,20201116,CUST04845,BR063,EMP0611,LP010,LOC015,1,3,4573995.87,17.22,60,114217.35,45739.96,11434.99,1854816,761,55.44,54.08,8457832.61,5590431.89,2279045.18,6853041.05,1262609.17,2603,30,15,0,5
LN048516,20231011,CUST20849,BR153,EMP0708,LP038,LOC097,1,4,5000000,16.96,48,144171.76,50000.0,12500.0,2451998,840,18.45,44.95,11123470.52,996589.69,1920244.45,6920244.45,5923654.76,1278,9,0,0,14
LN048517,20230719,CUST02903,BR032,EMP0153,LP011,LOC055,1,5,4242604.85,16.91,180,65023.45,42426.05,10606.51,971528,373,15.28,64.67,6560390.98,7321242.21,7461615.33,11704220.18,4382977.97,932,30,88,0,3
LN048518,20220328,CUST27446,BR015,EMP0608,LP015,LOC078,3,1,3101643.98,15.92,120,51802.08,31016.44,7754.11,2369875,802,45.07,81.31,3814591.05,2415537.35,3114605.5,6216249.48,3800712.13,3746,15,0,0,2
LN048519,20250513,CUST13945,BR241,EMP0532,LP015,LOC092,1,4,3408025.43,12.59,360,36610.58,34080.25,8520.06,2109159,851,21.88,43.67,7804042.67,4087852.86,9771784.19,13179809.62,9091956.77,4554,11,0,0,6
LN048520,20241129,CUST40526,BR100,EMP0596,LP015,LOC097,1,1,647135.05,9.01,48,16107.06,6471.35,1617.84,912238,627,38.43,69.85,926463.93,680306.21,126003.64,773138.7,92832.49,3230,5,40,0,15
LN048521,20210930,CUST39475,BR142,EMP0892,LP009,LOC033,3,3,436333.35,15.56,360,5713.07,4363.33,1090.83,644581,393,41.26,76.01,574047.3,1683203.84,1620373.65,2056707.0,373503.15,3966,13,97,0,1
LN048522,20190828,CUST12430,BR224,EMP0313,LP024,LOC068,4,3,5000000,11.96,360,51276.73,50000.0,12500.0,2701065,660,59.92,60.37,8282259.4,3500410.02,13459622.9,18459622.9,14959212.88,2202,2,43,0,9
LN048523,20230214,CUST31270,BR248,EMP0084,LP021,LOC061,3,2,5000000,17.26,48,144948.66,50000.0,12500.0,2100406,376,30.64,82.6,6053268.77,152403.03,1957535.86,6957535.86,6805132.83,4441,13,92,0,3
LN048524,20201209,CUST29788,BR214,EMP0977,LP003,LOC015,1,1,5000000,8.92,48,124235.36,50000.0,12500.0,2317799,564,24.03,80.74,6192717.36,4832157.92,963297.52,5963297.52,1131139.59,2913,24,51,0,15
LN048525,20230915,CUST32635,BR238,EMP0373,LP037,LOC005,1,3,5000000,15.61,24,243884.85,50000.0,12500.0,2174975,604,50.45,74.23,6735821.1,1244335.03,853236.36,5853236.36,4608901.33,485,15,52,0,6
LN048526,20260824,CUST43237,BR159,EMP0349,LP031,LOC036,3,4,348439.87,13.95,240,4320.27,3484.4,871.1,1278538,349,39.52,49.75,700381.65,827875.51,688426.07,1036865.94,208990.43,2368,28,100,0,6
LN048527,20261123,CUST15307,BR029,EMP0315,LP025,LOC012,1,1,5000000,11.31,48,129981.63,50000.0,12500.0,1512749,388,26.41,91.92,5439512.62,6087018.53,1239118.25,6239118.25,152099.73,3728,19,95,0,2
LN048528,20250111,CUST19671,BR098,EMP0847,LP029,LOC038,1,4,1525313.38,15.92,84,30226.41,15253.13,3813.28,2243323,782,37.0,87.71,1739041.6,760703.55,1013705.39,2539018.78,1778315.23,2349,30,1,0,10
LN048529,20240211,CUST44883,BR230,EMP0942,LP015,LOC055,1,2,784023.26,10.79,240,7980.85,7840.23,1960.06,1101240,811,15.74,94.22,832119.78,1015766.99,1131380.25,1915403.51,899636.52,4094,18,0,0,11
LN048530,20240131,CUST13171,BR130,EMP0238,LP029,LOC024,1,4,5000000,17.24,36,178861.43,50000.0,12500.0,1290750,811,10.2,57.99,8622176.24,2831981.33,1439011.5,6439011.5,3607030.17,2005,25,0,0,6
LN048531,20260326,CUST28279,BR244,EMP0024,LP035,LOC016,1,2,5000000,10.62,240,50322.68,50000.0,12500.0,2571931,527,64.36,86.71,5766347.6,7001869.62,7077442.3,12077442.3,5075572.69,3120,18,77,0,8
LN048532,20241224,CUST31073,BR164,EMP0557,LP014,LOC010,4,4,1237715.5,12.64,240,14184.53,12377.15,3094.29,2670355,512,13.13,55.33,2236969.99,57261.83,2166570.72,3404286.22,3347024.39,3900,7,55,0,14
LN048533,20190707,CUST42151,BR062,EMP0303,LP010,LOC037,1,4,4938403.15,9.16,360,40305.35,49384.03,12346.01,1153629,370,12.22,83.97,5881151.78,14177875.04,9571524.01,14509927.16,332052.11,2188,7,87,0,7
LN048534,20190701,CUST29487,BR167,EMP0935,LP026,LOC042,5,5,2957935.74,15.26,60,70773.42,29579.36,7394.84,2932830,874,17.4,51.96,5692716.97,577021.0,1288469.42,4246405.16,3669384.16,4525,28,0,0,7
LN048535,20200120,CUST22162,BR024,EMP0511,LP040,LOC008,6,5,4101033.09,16.57,12,373197.34,41010.33,10252.58,1451549,308,48.27,42.93,9552837.38,1491553.6,377335.02,4478368.11,2986814.51,15312,282,100,1,14
LN048536,20240331,CUST31719,BR087,EMP0944,LP019,LOC023,4,1,873774.44,16.21,240,12294.31,8737.74,2184.44,346277,623,33.61,51.01,1712947.33,1796519.42,2076859.9,2950634.33,1154114.92,161,24,35,0,14
LN048537,20260309,CUST14518,BR109,EMP0178,LP036,LOC077,3,2,5000000,9.29,12,437930.08,50000.0,12500.0,2909271,700,38.79,87.87,5690224.19,3832086.36,255160.94,5255160.94,1423074.58,2840,24,22,0,14
LN048538,20220126,CUST16982,BR139,EMP0171,LP010,LOC077,3,5,2796737.63,12.19,84,49654.69,27967.38,6991.84,913209,622,32.57,82.62,3385061.28,2462029.38,1374255.95,4170993.58,1708964.2,2752,5,31,0,9
LN048539,20191104,CUST02392,BR131,EMP0415,LP026,LOC069,1,3,5000000,14.5,360,61227.8,50000.0,12500.0,2392352,870,42.87,84.75,5899705.01,16555768.2,17042006.7,22042006.7,5486238.5,0,0,0,0,4
LN048540,20260630,CUST29442,BR029,EMP0321,LP022,LOC098,1,1,2810063.39,7.57,240,22758.11,28100.63,7025.16,2921810,620,60.73,60.75,4625618.74,5288569.88,2651882.83,5461946.22,173376.34,3960,20,55,0,11
LN048541,20200616,CUST16580,BR051,EMP0490,LP007,LOC085,1,2,2484658.29,12.62,48,66189.5,24846.58,6211.65,1225264,785,23.21,81.79,3037850.95,2969727.97,692437.69,3177095.99,207368.02,1710,3,0,0,12
LN048542,20241130,CUST22434,BR001,EMP0138,LP003,LOC088,1,2,1309915.66,10.48,60,28142.22,13099.16,3274.79,335310,336,38.34,67.36,1944649.14,430287.46,378617.56,1688533.22,1258245.76,4491,5,100,0,9
LN048543,20260517,CUST40929,BR127,EMP0726,LP034,LOC084,5,2,5000000,15.24,240,66727.85,50000.0,12500.0,2900413,457,16.14,60.17,8309788.93,3271632.92,11014682.86,16014682.86,12743049.94,1572,21,67,0,2
LN048544,20230223,CUST40666,BR039,EMP0680,LP016,LOC066,1,5,5000000,13.91,12,448723.88,50000.0,12500.0,2472467,614,55.48,87.9,5688282.14,708030.88,384686.58,5384686.58,4676655.7,3390,8,52,0,15
LN048545,20200529,CUST41072,BR189,EMP0294,LP015,LOC047,6,2,2489250.11,14.58,36,85779.57,24892.5,6223.13,977772,473,55.06,40.32,6173735.39,2103858.94,598814.57,3088064.67,984205.73,11976,267,79,1,8
LN048546,20220318,CUST39121,BR130,EMP0315,LP034,LOC079,1,3,2037842.23,17.97,60,51714.55,20378.42,5094.61,975846,804,63.97,59.95,3399236.41,61305.92,1065030.59,3102872.82,3041566.9,3659,26,0,0,8
LN048547,20230314,CUST43667,BR127,EMP0566,LP001,LOC093,1,3,5000000,13.33,60,114611.8,50000.0,12500.0,2899208,334,31.16,63.46,7878978.88,44457.48,1876707.94,6876707.94,6832250.45,173,22,100,0,11
LN048548,20210301,CUST38166,BR124,EMP0138,LP019,LOC056,4,2,776614.68,14.5,24,37471.21,7766.15,1941.54,1654548,581,24.27,88.96,872993.12,64954.85,122694.46,899309.14,834354.29,4190,7,42,0,6
LN048549,20240505,CUST07105,BR042,EMP0574,LP010,LOC077,1,1,3087174.27,13.0,180,39060.23,30871.74,7717.94,2905425,602,55.54,91.89,3359641.16,3490851.17,3943667.24,7030841.51,3539990.33,4551,27,53,0,5
LN048550,20210125,CUST28073,BR031,EMP0929,LP014,LOC081,1,5,5000000,8.16,36,157051.15,50000.0,12500.0,2470272,440,58.58,41.92,11927480.92,1647371.45,653841.23,5653841.23,4006469.78,3581,18,97,0,8
LN048551,20191224,CUST05041,BR015,EMP0300,LP025,LOC088,3,2,2241078.93,11.25,60,49006.36,22410.79,5602.7,573558,678,54.54,83.8,2674318.53,732008.14,699302.85,2940381.78,2208373.64,2570,27,27,0,4
LN048552,20210905,CUST30954,BR087,EMP0874,LP018,LOC037,4,5,4024635.76,8.08,240,33864.32,40246.36,10061.59,1810336,568,17.69,84.41,4767960.86,1335108.65,4102801.59,8127437.35,6792328.71,4223,23,43,0,15
LN048553,20221031,CUST38837,BR238,EMP0028,LP032,LOC098,4,5,4702755.21,11.28,360,45783.21,47027.55,11756.89,1181810,485,27.69,67.25,6992944.55,9285236.33,11779201.41,16481956.62,7196720.29,3054,8,71,0,2
LN048554,20201025,CUST11323,BR112,EMP0901,LP007,LOC050,3,1,5000000,12.66,36,167652.1,50000.0,12500.0,2432642,727,10.38,57.16,8747375.79,1722431.1,1035475.63,6035475.63,4313044.53,3737,30,0,0,13
LN048555,20240724,CUST04531,BR247,EMP0303,LP019,LOC046,4,3,4263983.65,9.81,12,374495.21,42639.84,10659.96,1587385,422,40.12,67.16,6348992.93,554075.78,229958.91,4493942.57,3939866.78,2929,5,94,0,8
LN048556,20221006,CUST21701,BR033,EMP0523,LP026,LOC086,1,4,5000000,14.83,36,172910.68,50000.0,12500.0,2422880,420,17.71,46.24,10813148.79,5261601.45,1224784.6,6224784.6,963183.15,4428,19,82,0,1
LN048557,20240731,CUST25786,BR156,EMP0865,LP005,LOC078,4,2,5000000,11.86,12,443916.54,50000.0,12500.0,2649107,898,15.94,60.46,8269930.53,2103216.88,326998.52,5326998.52,3223781.64,4149,19,0,0,11
LN048558,20190726,CUST06609,BR022,EMP0962,LP027,LOC073,4,5,5000000,13.21,84,91531.63,50000.0,12500.0,2498664,653,64.87,67.31,7428316.74,1275687.34,2688656.95,7688656.95,6412969.61,3101,9,47,0,6
LN048559,20260718,CUST02016,BR230,EMP0689,LP022,LOC073,5,4,5000000,10.71,60,107990.39,50000.0,12500.0,2885225,634,50.58,65.41,7644091.12,765060.41,1479423.15,6479423.15,5714362.75,1447,13,44,0,1
LN048560,20190114,CUST25629,BR004,EMP0219,LP029,LOC016,1,5,1530026.96,16.06,360,20649.19,15300.27,3825.07,1115845,874,60.29,40.06,3819338.39,5112383.41,5903680.22,7433707.17,2321323.76,2973,23,0,0,4
LN048561,20260408,CUST14810,BR197,EMP0456,LP033,LOC086,2,5,1636027.12,17.29,84,33708.29,16360.27,4090.07,624024,433,23.23,51.06,3204126.75,787558.71,1195469.16,2831496.27,2043937.56,2703,17,80,0,3
LN048562,20210619,CUST00313,BR158,EMP0908,LP003,LOC029,1,3,2331623.49,8.63,240,20426.62,23316.23,5829.06,2357081,723,54.67,87.03,2679103.17,854049.1,2570765.86,4902389.35,4048340.24,1314,20,21,0,1
LN048563,20201226,CUST20666,BR134,EMP0995,LP033,LOC100,2,5,2857987.29,17.23,120,50088.45,28579.87,7144.97,2793550,357,22.64,53.14,5378222.22,4335098.64,3152627.09,6010614.38,1675515.75,3483,13,97,0,9
LN048564,20240408,CUST10273,BR024,EMP0830,LP033,LOC024,1,2,909848.79,16.24,120,15377.52,9098.49,2274.62,348796,388,46.48,62.44,1457156.93,258096.95,935453.75,1845302.54,1587205.6,4717,1,100,0,6
LN048565,20230913,CUST46638,BR152,EMP0440,LP038,LOC006,4,2,2102277.41,14.34,360,25476.11,21022.77,5255.69,587497,522,57.06,43.22,4864130.97,8956015.36,7069121.9,9171399.3,215383.95,4374,3,73,0,2
LN048566,20240328,CUST11419,BR086,EMP0030,LP002,LOC071,1,2,1564885.47,13.21,24,74551.96,15648.85,3912.21,1336029,459,14.55,50.55,3095718.05,631735.85,224361.54,1789247.01,1157511.16,1786,16,64,0,15
LN048567,20240606,CUST16541,BR022,EMP0301,LP010,LOC096,1,1,1206651.22,10.48,36,39207.73,12066.51,3016.63,463440,563,22.53,87.19,1383933.04,331097.59,204827.23,1411478.45,1080380.85,1542,28,49,0,1
LN048568,20260309,CUST00786,BR143,EMP0250,LP026,LOC008,3,1,5000000,13.71,36,170184.74,50000.0,12500.0,2450714,885,62.52,70.93,7049203.44,5701902.53,1126650.75,6126650.75,424748.21,4567,1,0,0,10
LN048569,20200220,CUST13997,BR012,EMP0188,LP025,LOC084,3,2,1430594.7,7.78,48,34777.45,14305.95,3576.49,639569,594,55.19,82.27,1738902.03,1587153.0,238722.92,1669317.62,82164.62,3908,6,51,0,10
LN048570,20190111,CUST14469,BR207,EMP0237,LP023,LOC009,3,4,2102034.11,13.72,180,27599.34,21020.34,5255.09,1515757,432,10.34,59.5,3532830.44,4247843.13,2865847.06,4967881.18,720038.05,1307,28,68,0,11
LN048571,20200728,CUST38862,BR122,EMP0393,LP030,LOC078,1,3,5000000,11.95,48,131546.46,50000.0,12500.0,2175776,353,29.6,78.91,6336332.53,107194.06,1314230.21,6314230.21,6207036.15,1094,9,100,0,7
LN048572,20200813,CUST12484,BR068,EMP0729,LP003,LOC066,3,3,5000000,10.34,48,127630.89,50000.0,12500.0,2941711,603,16.05,80.78,6189650.9,1789413.32,1126282.79,6126282.79,4336869.47,569,2,34,0,3
